clock cycles
486647
1197
931
1729
1064
532
532
532
665
532
532
532
665
665
532
532
399
399
532
665
399
532
798
399
931
532
532
532
665
665
532
665
665
532
798
399
532
798
798
532
532
532
665
532
532
532
532
665
532
532
532
399
665
8113
532
532
665
665
532
399
399
798
665
665
532
532
665
665
2926
532
532
532
532
532
399
532
532
532
532
399
399
532
798
798
665
665
665
532
532
931
798
665
798
532
532
532
665
532
532
665
532
532
532
532
665
532
798
532
532
532
532
532
532
532
532
532
665
532
532
665
532
665
532
532
532
532
532
532
532
399
532
532
532
532
532
532
532
532
532
532
665
532
665
399
665
665
532
399
399
1064
665
665
399
532
532
532
532
399
798
798
665
665
532
532
665
532
532
532
532
532
532
532
665
665
532
798
532
399
665
532
532
532
665
532
532
532
532
532
532
1064
665
532
399
532
532
665
798
532
798
532
532
665
665
532
532
3059
532
532
532
532
399
532
665
532
532
798
532
665
532
532
532
665
532
532
532
532
532
665
532
532
665
665
665
665
665
532
665
532
665
532
798
665
798
665
532
798
399
399
266
532
399
665
532
798
399
532
532
2660
1197
1197
1197
665
399
1197
1330
532
1197
665
665
266
1064
1197
1064
1064
1197
1463
1064
1064
1197
1197
665
1197
1064
1064
1064
1197
1064
1064
1197
1197
1064
1064
1064
1064
1197
1064
798
931
1064
1064
931
1330
1064
532
1197
1064
1064
931
1064
1064
1064
931
1064
1064
1064
1064
1064
1197
1064
931
1064
1064
1064
1197
1197
532
1064
1064
1064
532
1197
1064
1064
1197
1197
1064
1197
1064
1064
1197
1197
1064
1064
1197
532
1064
1064
1064
665
1197
1197
1197
5453
1197
1197
798
1197
1064
1064
665
1197
1197
1197
1064
1064
1064
1197
1064
1064
1064
931
1064
1064
1197
1197
1064
1197
1064
532
665
1064
1064
1064
1064
1064
1197
1064
1064
1064
1064
1197
1197
1064
1197
1197
1064
1330
798
532
931
1197
798
1064
1064
1064
665
665
1330
1064
1064
1064
665
1064
1197
1197
1197
1197
1064
1197
1064
931
1064
1064
1197
1064
1064
1064
1197
1197
665
1064
1064
1197
1197
1064
1064
931
1064
1064
1197
1064
1064
1064
665
1197
1064
1064
1197
798
1197
665
1197
665
1064
1064
1197
1197
1197
1064
1197
1064
665
1064
1064
798
1064
1064
1064
1064
1064
1064
1064
1330
1064
1064
1197
532
1064
1064
1064
