clock cycles
446481
1064
665
665
665
532
532
532
931
798
665
665
665
665
665
665
798
665
798
798
665
798
931
665
1064
931
931
1064
665
931
798
665
665
798
1064
931
1197
665
1197
1064
1197
1197
1197
665
1064
798
1330
1330
1463
1463
1330
665
1463
1330
1330
1463
1463
1463
931
1596
1596
1729
1729
1729
1729
1862
1729
1729
1862
1995
798
532
798
1995
2128
1995
1995
2128
2128
665
2128
2261
931
2261
2261
532
532
665
532
2261
2261
2394
2394
931
2660
931
2527
2660
2527
2660
2793
2926
2793
2793
2793
3059
1064
3059
798
3192
3059
3192
3192
3192
3192
3591
1197
798
798
3591
3591
1197
3724
3724
3857
1197
665
3857
3724
1197
3857
1197
1330
1197
3990
798
3857
1197
3990
1330
4123
798
4123
4123
665
798
532
665
665
532
798
532
532
931
665
532
399
532
665
665
665
532
665
532
532
665
532
665
665
665
665
665
665
532
798
798
798
665
798
665
665
532
532
665
931
798
798
798
798
665
532
665
532
532
532
665
665
665
798
665
665
532
532
798
931
665
665
931
798
931
798
665
665
798
665
1064
931
931
931
665
931
665
931
532
931
931
931
931
931
1197
1064
1064
1064
1064
1197
1197
1064
1064
798
798
665
798
532
665
798
931
1330
1330
1330
1064
1330
1330
1330
1330
1463
1596
1463
931
1862
1064
1197
931
931
4256
1995
1197
1064
798
1197
665
665
798
1064
1064
1197
1197
1197
1064
1197
1197
1197
798
1330
665
665
1197
798
1463
1995
1330
1330
1330
798
798
1064
1330
1064
1330
665
1330
1330
665
1330
1463
1463
798
1330
2128
1463
1463
931
2128
798
1330
931
1596
1729
1596
1596
1729
1729
1463
1596
1729
1729
1862
1729
1862
1862
1862
1995
1995
2261
2394
2261
2261
2394
2394
2394
2394
2394
2527
2394
1330
2527
2660
2660
931
2261
2261
2261
2261
2261
2261
1064
2527
2394
2394
1729
2394
2394
1596
2394
1596
1729
665
1064
931
931
798
1064
1330
798
665
2660
2660
2660
2527
1862
1862
1862
1862
1197
2793
1197
1995
1064
1995
1197
1197
2793
2793
2793
2793
931
2926
2926
2926
3059
3059
3059
3059
3325
3059
3192
3192
1064
1862
1995
2660
1064
2128
2128
1995
1995
931
2660
2660
2128
2793
1064
2128
2128
1197
2128
2793
2793
1197
1197
798
3192
3325
3192
3192
3325
3192
3325
3325
3458
3458
3458
3458
1197
3458
3724
3591
3591
3591
3591
3591
3990
3990
3857
3990
3990
3990
4123
3990
4123
4123
4123
4389
4256
4256
4389
4389
4389
2793
1064
2261
1330
2128
1064
1064
4522
665
665
798
798
931
798
798
931
1064
1064
1064
1197
1197
1197
1064
1064
1197
1197
1330
1330
1330
1330
665
1330
1596
665
1596
665
1596
1729
532
1729
1862
1862
1995
1995
532
1729
532
2660
798
665
665
665
665
665
665
665
665
532
665
665
665
665
665
532
798
665
665
532
798
798
798
665
532
665
532
665
532
532
532
532
532
532
532
665
665
798
532
532
532
798
798
798
532
665
665
532
931
798
532
665
665
798
665
665
665
532
532
798
798
798
1064
931
931
665
798
665
665
532
798
665
798
798
931
798
931
665
665
665
931
1197
931
931
665
798
798
798
665
665
798
1064
798
532
665
665
532
665
532
1197
931
798
798
798
665
1463
665
1463
798
1463
1463
1463
1463
798
665
665
1596
1596
1596
665
931
798
931
931
931
798
665
1064
1064
665
798
1197
931
931
1064
931
1197
798
798
1330
798
798
798
798
1064
1463
1197
1862
665
665
931
798
931
798
798
798
931
798
1330
798
798
931
798
665
798
931
931
931
931
1064
1064
1064
931
1197
1197
931
1463
1463
1463
1197
798
1064
1197
1596
798
1729
1596
1596
532
1064
1862
931
1995
1995
1995
1862
1729
1330
1729
1729
1330
1729
1862
1995
931
1463
1463
931
1064
1197
1197
1995
1862
1862
1995
1064
1862
2128
532
665
665
665
665
665
532
532
665
665
532
532
665
665
665
665
665
665
532
532
532
532
665
798
665
665
931
931
665
532
798
532
931
665
665
798
931
532
665
665
532
532
532
532
5187
532
665
665
665
665
1064
1064
1064
665
1197
665
1064
931
1197
1197
665
665
665
798
1197
1197
1330
1330
665
665
798
931
931
931
1596
1463
1596
1463
1463
1064
665
798
665
1596
798
665
798
1596
665
931
1064
1197
1064
665
665
798
1197
665
1729
1729
1596
1729
1729
1729
665
1729
1862
1197
665
798
798
1862
1729
1197
1729
798
665
1197
798
798
1463
1729
1729
931
1862
665
798
1995
1862
665
931
1463
1463
1330
798
798
1995
1330
798
931
665
1463
1463
1995
665
931
798
1995
798
665
665
798
1596
1596
798
931
1596
798
2128
1596
798
931
931
798
798
798
1729
2394
2394
798
2261
1862
1729
2394
3059
2527
2793
2527
1729
931
2660
931
1729
931
1862
1197
931
2793
2660
2793
798
2660
2793
1995
931
1995
3325
665
1995
1862
3059
2128
2128
1995
2128
2793
2660
931
1862
2793
2926
2793
3059
2926
1064
3059
931
1064
798
3192
1995
1995
1995
2128
931
3192
931
931
1995
931
931
1064
3192
1064
1064
665
665
665
532
532
665
665
798
798
798
532
1064
931
1064
1064
1064
