clock cycles
1197
665
798
25802
13034
2793
665
11704
2261
27531
11571
1995
8911
798
3059
15295
798
2128
4788
10640
11970
1995
8379
798
2926
2793
3591
20349
6783
13965
1596
1729
798
1862
1995
798
3458
8911
1596
13699
9576
1330
1197
931
6251
665
798
1596
1995
1330
1463
7049
6916
4123
13034
2926
13034
1330
2926
1064
2394
1729
5852
5453
22876
665
798
4123
17024
1862
3059
1064
2261
14364
9177
5586
3325
3325
2527
3857
2394
10507
1330
798
1596
3059
4123
2926
1995
3192
6251
1197
1995
1197
798
3458
5985
3059
798
532
24738
10241
1596
1995
1596
13566
2660
532
3990
1197
3724
2128
24073
8379
12901
1330
5985
1197
16758
17556
2793
13832
2926
11837
5586
2261
1064
2261
3059
4788
665
23142
9709
3591
3591
1729
2926
29260
6384
1995
931
1729
3325
931
4522
665
931
798
15162
1596
2793
17689
15694
1330
12768
13699
1463
1330
7847
5187
1330
798
2394
665
1197
931
1729
4788
1729
8778
1729
665
2394
665
4788
1729
27132
4921
1064
3458
3192
1197
798
1064
14630
1862
5985
10773
14630
2394
2261
3325
2660
1064
1596
1995
798
1463
1197
4123
1197
1197
3724
2394
798
1729
665
3192
2793
931
10108
3724
1197
1330
931
2926
7714
1064
6517
14630
532
3059
2793
3990
3990
14896
798
931
798
2793
10374
931
6118
1596
23807
3458
2128
1862
8645
8645
931
9177
2660
931
1463
931
1330
798
12502
7448
798
1463
3325
665
11039
1064
5985
9177
1862
26068
3192
9443
1064
16093
2128
5320
665
798
2261
9709
665
1330
15561
798
1197
5852
2926
6251
4655
3990
931
8113
931
3591
6118
16226
2261
12635
2261
2793
4389
4655
5320
532
2128
12502
1729
1197
6783
14364
5453
1197
1995
16226
8645
532
2128
7714
1330
12768
1197
7581
1064
2261
5187
3990
32319
1064
1862
7714
12103
3591
26467
1064
7315
665
1729
8778
2128
2261
1330
4788
4788
11039
16226
15561
6251
2261
1596
10906
17290
798
5187
23674
1995
4522
1064
1596
2394
3059
1197
798
3990
29393
1197
15428
12901
1197
1197
8246
2660
7581
5586
1596
1596
4123
1995
798
2660
1197
3458
15561
798
1330
1330
1197
665
798
665
532
21945
2660
6251
10241
798
16226
4389
8778
12502
6783
1197
665
9044
3857
1330
1729
1729
3325
1064
8379
1729
798
7714
9443
1729
1729
5985
6517
931
798
798
3192
2128
3857
1862
798
4788
1729
3192
3458
2660
1995
931
1064
1596
8645
3990
1064
4256
3857
1995
3591
4389
6916
798
13965
1064
1064
7581
3059
8512
1064
665
3325
4655
798
1463
2793
3192
8113
665
1064
1463
5453
3990
5187
798
1596
3990
2793
16359
16226
1064
798
2261
1197
7448
665
9576
1995
931
4123
1064
798
28462
1995
3325
2660
2926
1197
3724
1330
6916
5320
1995
3724
5985
9044
1729
5985
2261
6916
665
1463
665
3059
15960
931
2261
7049
665
1197
1463
1995
1064
3192
18487
1197
2660
2793
4655
798
2128
665
1197
2926
13699
1995
3724
4921
532
1995
1862
2527
10241
5719
5453
5453
1330
2527
5719
4123
1197
798
1729
798
1463
8911
10374
2394
4256
665
665
5985
1064
1995
1729
931
1463
1596
3192
798
1463
798
4921
1463
931
1064
5187
1862
7980
1330
1064
2527
1596
2394
3857
665
798
931
2926
931
1064
1064
1064
1330
2261
4522
798
1330
2793
21147
25669
931
7448
5586
5054
2261
1463
7049
3857
3325
6251
1064
4921
1064
10507
17822
2128
2926
1596
7315
10640
1995
665
1064
1197
7315
2261
665
665
1463
1463
931
1064
15827
3059
798
1862
931
2926
3059
931
1064
931
2261
3591
665
2261
665
13433
3059
1197
1197
1995
2128
4522
1463
1995
931
1596
5320
1995
5852
1330
665
1596
2394
1729
3192
2793
1596
1463
7448
3059
4522
3990
11172
24738
5054
1197
12502
2261
2527
2926
1064
2261
4655
15295
8645
6783
4655
4655
931
3059
1596
17689
2261
1330
1064
798
11704
2527
10906
1995
1197
5320
4655
1197
798
1862
2261
6251
1197
12103
3990
7182
2394
665
2793
9576
1729
2660
1729
3192
1729
2128
8379
16891
1995
1330
3325
16492
1064
1330
931
3724
3990
4389
798
1995
2394
798
5852
2926
1862
4256
11438
1995
3857
1596
1197
798
9443
10773
5852
9709
12103
2793
3325
931
1197
2793
1064
13034
1862
2527
798
2261
665
3059
9044
3458
2660
4788
1197
665
1862
931
931
2926
1197
2660
931
11305
931
1995
3325
1596
13566
2261
2261
3192
8911
8113
1463
1596
14364
14763
3724
2527
1197
798
12901
2394
1463
665
1064
1862
532
798
1197
6384
11305
6650
13433
8246
1729
3059
3990
8113
3192
665
13832
26733
3990
1064
2261
28329
7315
5852
3192
532
665
6384
1995
6916
665
13167
9443
532
798
931
1995
1463
4522
665
798
15561
5453
1197
1995
1463
1463
3458
1330
1729
1729
4921
1862
931
931
2926
931
1330
2394
2527
4256
1064
931
3591
2793
10507
1596
5453
5719
25004
2527
1596
4256
798
798
4788
5719
931
2660
4389
1463
1197
20083
1995
2527
2394
1064
9177
5453
931
1995
1064
1197
8379
798
1463
1995
2660
1729
1729
2926
7581
3990
931
2261
2128
2793
7448
13300
3325
1995
665
931
1729
1995
8778
3591
27664
12236
14098
1729
2261
1862
1995
665
931
1463
532
2926
4655
11039
665
2926
1064
1596
13832
2660
2660
3724
665
9842
2128
15827
2261
1064
1197
2261
8379
4921
9310
1330
665
2394
8246
931
532
1064
2793
1064
798
3591
1197
3458
5985
665
1862
931
11172
4522
2527
1197
1596
1596
13034
798
3591
665
1330
2128
798
4389
8645
1596
2128
2128
1995
1463
4921
13566
1197
8778
12635
798
2128
2128
1596
2793
1064
1064
1064
665
1064
8246
2527
532
2128
1064
931
9044
798
1330
3059
4522
11704
1995
2793
13433
798
12502
11438
1596
3724
13034
1463
665
1330
2527
7581
1064
665
1197
11970
798
1064
665
4522
7847
1995
4522
665
1596
931
1596
3857
665
798
2261
5852
13699
532
6118
2261
9177
26733
2394
15029
1729
2394
1862
14497
12236
27930
4522
12502
12236
9443
2926
1064
3192
4788
4788
931
6916
7714
6251
6251
2261
10773
8113
798
10507
3192
3591
1197
8379
1596
4123
13832
1596
1995
2660
11172
10640
2527
2660
665
6251
6118
4655
1197
11172
5453
665
2128
10108
1596
5320
1862
1463
665
798
798
12236
931
798
10906
13699
2660
3325
2128
931
11039
5852
10773
1330
1064
5320
2527
1330
3591
2660
1862
931
5719
798
1197
4389
6517
13832
665
2128
14497
2660
3059
12103
2926
8379
8911
931
798
931
1064
1197
11305
9975
665
1197
4921
6118
6783
1729
665
2660
3591
3325
1197
1463
16492
1463
3458
2128
1064
931
2527
6916
2128
9044
13167
1596
7714
3325
798
4522
798
10906
1596
1064
2660
1729
8379
11039
1596
5719
12768
1995
10241
2128
2926
1729
798
2527
7182
7315
931
798
1463
8246
3192
1596
1064
17423
1596
1596
3192
798
10640
931
6650
8645
1862
4256
6650
1064
2394
1596
7581
665
1330
5054
665
2926
4788
5320
15029
3059
9443
532
1862
5054
1596
1862
7714
1197
2660
12635
2660
3325
6251
3325
798
1330
2261
1064
1064
1995
4522
1463
798
1463
1596
11837
1995
9310
1064
665
1197
665
4655
9443
3724
5852
29526
12768
9177
6916
3724
665
4522
798
665
21014
1463
12901
1995
1064
931
665
2261
9576
5054
4256
2527
1729
2261
7049
3724
9443
1463
1330
2394
1729
4921
4522
6783
3591
2527
2926
2394
665
1596
5586
2793
1596
798
3990
798
16758
1862
1596
798
6783
5054
2128
1596
2128
931
5719
532
1197
2128
2660
1862
3724
2261
2793
1197
7980
2527
3325
2527
798
1596
1064
8645
665
4256
13034
931
1197
665
3059
2527
1197
5586
931
25004
5453
2660
3990
3192
798
3724
7448
5320
9709
18354
798
1995
3857
931
6384
10906
1596
5453
1463
931
2527
3192
3192
2527
2926
665
2261
1729
2394
1064
1197
2527
4123
18620
4389
3458
798
798
10640
2261
931
1995
1330
9443
1330
8645
1197
1596
931
5719
532
1995
665
2527
8113
5852
665
12369
1197
3724
10773
5719
931
798
2926
5985
3990
2660
12502
4389
9842
798
13832
4389
931
798
4389
11970
3059
1596
6517
6916
798
2793
1330
3325
2793
4389
6251
2527
4123
4788
11438
7714
2527
11438
6384
1330
12236
18487
1862
1197
798
1330
10773
10773
798
1463
931
13167
2660
3059
1862
798
931
1064
2261
1463
17423
14231
1330
1596
2926
1197
931
10906
4655
2793
12103
14497
665
12103
15029
4788
1463
11970
1463
1596
2793
10507
2660
3192
12236
3724
1330
1463
3325
665
4788
5852
931
12236
1064
11039
7315
6118
8512
5320
13566
27132
28329
10507
1596
798
665
1995
1596
11970
1197
1330
3458
2261
2261
665
13965
798
3458
665
2926
4389
1729
4522
3591
3325
665
7581
1862
12635
3325
7049
2660
1463
2660
9443
9975
1064
665
2660
4522
798
532
532
3192
16492
9975
1596
1197
6384
798
1862
5320
798
6783
4522
12502
1862
2394
7980
5187
3059
9044
8512
2394
6916
665
665
22876
10906
10640
1330
6916
6251
4256
798
12502
5852
3192
5852
2926
1064
3059
11039
1330
17024
13965
5187
1330
931
2926
798
798
2261
1729
2793
1330
3724
2261
1463
7581
4123
2793
17290
13566
24073
7847
7980
2128
4921
798
2128
3325
665
3059
1330
8113
1064
3325
931
10108
22477
4788
7182
1596
1862
3458
4655
1729
4655
1197
1330
2394
11571
9842
931
931
3990
3724
9443
5453
24073
6916
9044
1064
798
1596
2527
931
1596
3857
13566
6251
2793
1197
5719
8379
2793
2394
26600
8911
6384
1463
1197
7847
665
1862
10374
1463
1596
1330
1862
931
2261
798
4123
14364
15827
1197
798
4256
8911
798
3724
1064
1729
931
5719
7581
12369
1596
665
1064
24073
5586
798
17024
1729
665
1330
18620
3724
665
9443
931
1064
3192
1596
7049
2527
6650
931
2261
3458
4655
1330
3059
3591
1330
931
1463
8113
6384
2660
10108
931
1330
4921
4921
665
1463
798
2793
15029
665
1596
12635
1995
7980
3724
1463
2660
3192
1064
20349
8645
4123
1197
15561
931
5320
1330
931
931
665
1995
3591
11039
1330
2261
2527
1064
6118
1064
1463
2527
665
11039
4655
15162
26334
2793
1596
3990
4921
798
2261
6118
6916
798
5453
3059
1064
2926
931
665
12502
7714
13034
14630
1064
5719
7980
2261
1729
1463
2660
931
665
1596
3591
2926
931
798
4788
1862
1862
7581
1064
1596
1197
665
798
1064
665
3724
931
3192
2394
12369
798
1995
4256
6783
3990
3059
1197
2394
18620
9177
16226
3192
3724
1729
5320
3192
1197
4921
4389
532
665
1197
532
931
6251
665
2394
798
1330
2527
7182
1463
12502
1729
931
2261
1995
532
8246
15960
9177
11837
1064
3591
9842
